Precip_mm,MaxTemp_C
22.2758,-4.713261648658064
17.4244,-1.7732621785203202
46.3169,5.03673835125
74.6887,14.063888889191666
97.7392,21.08781362002258
98.39959999999999,25.653703703855
127.3556,27.643369175516128
107.8484,26.332437275951612
89.1413,21.746296296235002
55.8673,14.166666666593548
53.2892,4.126851851975
19.9136,-2.6917562724435484
