Precip_mm,MaxTemp_C
22.2758,-4.719414575866189
17.4244,-1.7723068580348273
46.3169,5.03673835125448
74.6887,14.063888888888888
97.7392,21.087813620071685
98.39959999999999,25.6537037037037
127.3556,27.64336917562724
107.8484,26.33243727598566
89.1413,21.746296296296297
55.8673,14.178136200716846
52.9336,4.049849627157747
19.8882,-2.6962066905615294
