Precip_mm,MaxTemp_C
21.49475,-4.886623855037834
17.5895,-1.585479214390453
43.85733333333334,4.861857825567503
72.18891666666667,13.883487654320987
94.65733333333333,20.89605734767025
106.7435,25.541666666666664
121.0945,27.83751493428913
105.156,26.56884707287933
90.99549999999999,21.566358024691358
62.812083333333334,14.205346475507765
50.662416666666665,4.238300615224048
23.135166666666667,-3.084652528872959
